Order_ID;Customer_ID;Product_ID;Order_Date;Shipping_Date;Sales;Quantity;Discount;Profit;Unit_Price
10731;235;875;11/02/2018;13/02/2018;17.088;4;0.2;5.7672;4.072
10732;481;1519;14/01/2018;29/01/2018;113.568;2;0.2;12.7764;56.584
10733;763;904;03/10/2018;26/10/2018;191.88;6;0;19.188;31.98
10734;171;918;11/02/2018;05/03/2018;8.26;2;0;3.8822;4.13
10735;439;1494;06/10/2018;30/10/2018;93.36;12;0;0.9336;7.78
10736;539;1345;15/04/2018;24/04/2018;37.608;3;0.2;12.6927;12.336
10737;722;429;13/06/2018;10/07/2018;239.97;3;0;86.3892;79.99
10738;168;476;24/03/2018;26/03/2018;127.764;2;0.1;21.294;63.782
10739;734;308;08/11/2018;14/11/2018;0.898;1;0.8;-1.5715;0.098
10740;787;234;07/12/2018;03/01/2019;102.96;2;0;1.0296;51.48
10741;370;1651;06/10/2018;05/11/2018;579.51;3;0;81.1314;193.17
10742;783;842;20/05/2018;01/06/2018;644.076;2;0.1;107.346;321.938
10743;689;306;24/11/2018;11/12/2018;14.256;3;0.2;4.455;4.552
10744;179;1351;17/08/2018;26/08/2018;1737.18;6;0;503.7822;289.53
10745;215;199;26/09/2018;01/10/2018;39;3;0;17.55;13
10746;183;1820;04/11/2018;27/11/2018;32.064;3;0.6;-12.8256;10.088
10747;499;368;02/06/2018;30/06/2018;241.96;2;0;41.1332;120.98
10748;25;1697;10/01/2018;25/01/2018;9.588;2;0.4;-2.0774;4.394
10749;653;93;01/09/2018;17/09/2018;18.94;1;0;9.47;18.94
10750;593;1195;10/06/2018;29/06/2018;445.802;7;0.3;-108.2662;63.386
10751;638;1368;20/06/2018;30/06/2018;1202.94;3;0;300.735;400.98
10752;368;379;27/03/2018;24/04/2018;1212.96;8;0.3;-69.312;151.32
10753;240;17;10/12/2018;07/01/2019;221.96;2;0;4.4392;110.98
10754;100;98;07/05/2018;26/05/2018;239.94;6;0;26.3934;39.99
10755;407;1254;28/04/2018;14/05/2018;201.04;8;0;54.2808;25.13
10756;303;351;04/02/2018;21/02/2018;31.155;5;0.7;-23.8855;5.531
10757;716;1334;12/10/2018;06/11/2018;5.352;3;0.2;1.6056;1.584
10758;431;978;24/10/2018;07/11/2018;197.97;3;0;53.4519;65.99
10759;663;1542;12/12/2018;06/01/2019;10.368;2;0.2;3.6288;4.984
10760;302;1323;02/09/2018;19/09/2018;136.53;1;0.4;-52.3365;136.13
10761;166;236;29/07/2018;13/08/2018;20.37;3;0;6.9258;6.79
10762;630;982;20/02/2018;25/02/2018;32.4;5;0;15.552;6.48
10763;37;465;09/11/2018;11/11/2018;683.952;3;0.2;42.747;227.784
10764;655;1311;06/07/2018;28/07/2018;39.08;4;0;14.4596;9.77
10765;138;874;05/09/2018;30/09/2018;17.94;3;0;4.485;5.98
10766;394;1607;04/01/2018;15/01/2018;165.6;3;0.2;-6.21;55
10767;176;855;02/04/2018;04/04/2018;12.96;2;0;6.2208;6.48
10768;58;92;13/04/2018;23/04/2018;49.44;3;0;24.2256;16.48
10769;87;750;08/04/2018;28/04/2018;3.24;9;0.8;-5.184;-0.44
10770;230;14;24/10/2018;11/11/2018;50.997;1;0.7;-40.7976;50.297
10771;290;193;10/07/2018;16/07/2018;31.4;5;0;13.188;6.28
10772;82;431;30/06/2018;29/07/2018;616.998;6;0.15;-36.294;102.683
10773;392;1793;29/03/2018;21/04/2018;423.648;2;0.2;47.6604;211.624
10774;607;535;22/08/2018;05/09/2018;25.4;5;0;8.636;5.08
10775;710;500;09/09/2018;30/09/2018;601.536;4;0.2;0;150.184
10776;474;1144;25/05/2018;17/06/2018;131.88;7;0;55.3896;18.84
10777;71;119;02/06/2018;24/06/2018;30.672;3;0.2;9.585;10.024
10778;740;932;28/07/2018;13/08/2018;10.816;4;0.2;3.5152;2.504
10779;481;106;14/08/2018;18/08/2018;12.39;3;0;5.6994;4.13
10780;29;1610;02/09/2018;30/09/2018;34.504;2;0.6;-15.5268;16.652
10781;762;1034;28/10/2018;18/11/2018;50.12;7;0.2;-0.6265;6.96
10782;40;880;16/08/2018;25/08/2018;182.94;3;0;3.6588;60.98
10783;321;1493;20/05/2018;09/06/2018;12.672;3;0.2;-3.168;4.024
10784;754;1601;11/12/2018;18/12/2018;7.872;3;0.2;0.8856;2.424
10785;656;353;14/03/2018;25/03/2018;49.96;2;0;9.4924;24.98
10786;316;512;30/03/2018;22/04/2018;45.36;7;0;21.7728;6.48
10787;565;966;12/04/2018;13/04/2018;313.176;2;0.4;-120.0508;156.188
10788;50;621;16/06/2018;14/07/2018;10.528;7;0.2;3.6848;1.304
10789;600;593;13/06/2018;22/06/2018;214.7;5;0;83.733;42.94
10790;132;205;03/12/2018;16/12/2018;8.376;3;0.2;2.7222;2.592
10791;461;1794;15/07/2018;26/07/2018;13.97;1;0;3.6322;13.97
10792;468;1140;13/11/2018;11/12/2018;10.368;2;0.2;3.6288;4.984
10793;295;124;28/11/2018;25/12/2018;243.992;7;0.2;30.499;34.656
10794;308;738;21/05/2018;20/06/2018;2065.32;12;0.4;-619.596;171.71
10795;94;1841;07/08/2018;06/09/2018;5.904;2;0.2;1.9926;2.752
10796;533;672;18/03/2018;26/03/2018;5.76;2;0;1.6704;2.88
10797;668;1273;07/03/2018;10/03/2018;22.248;3;0.2;7.5087;7.216
10798;622;576;28/09/2018;14/10/2018;104.01;1;0;14.5614;104.01
10799;192;1452;01/12/2018;12/12/2018;19.44;3;0;9.3312;6.48
10800;441;944;07/07/2018;26/07/2018;2.624;1;0.2;0.2952;2.424
10801;405;652;06/03/2018;07/03/2018;319.984;2;0.2;91.9954;159.792
10802;189;648;25/06/2018;01/07/2018;1983.968;4;0.2;247.996;495.792
10803;655;1192;02/04/2018;21/04/2018;19.14;3;0;8.8044;6.38
10804;481;610;19/10/2018;22/10/2018;9.248;2;0.2;3.3524;4.424
10805;533;1490;14/04/2018;02/05/2018;359.976;3;0.2;35.9976;119.792
10806;580;1250;17/04/2018;18/04/2018;442.764;4;0.1;59.0352;110.591
10807;174;225;23/01/2018;22/02/2018;347.361;7;0.3;-69.4722;49.323
10808;33;1756;26/02/2018;20/03/2018;219.84;5;0.2;79.692;43.768
10809;36;1747;16/10/2018;17/10/2018;638.288;7;0.2;-31.9144;90.984
10810;292;419;13/04/2018;21/04/2018;363.648;4;0.2;-86.3664;90.712
10811;609;199;15/01/2018;11/02/2018;41.6;4;0.2;13;10.2
10812;142;1144;13/12/2018;29/12/2018;22.608;3;0.6;-10.1736;6.936
10813;18;1681;22/10/2018;03/11/2018;97.98;2;0;27.4344;48.99
10814;159;795;24/08/2018;29/08/2018;5.58;1;0;2.1762;5.58
10815;269;653;07/01/2018;22/01/2018;5.344;1;0.2;1.8704;5.144
10816;662;947;20/07/2018;06/08/2018;37.68;3;0.2;2.355;12.36
10817;113;58;28/05/2018;18/06/2018;11.648;2;0.2;4.0768;5.624
10818;69;261;21/09/2018;26/09/2018;32.4;5;0;15.552;6.48
10819;318;361;25/06/2018;25/07/2018;17.34;2;0;4.6818;8.67
10820;577;394;24/05/2018;11/06/2018;70.95;3;0;20.5755;23.65
10821;197;945;11/01/2018;28/01/2018;26.7;5;0;12.549;5.34
10822;220;1461;15/10/2018;21/10/2018;140.75;5;0;39.41;28.15
10823;699;883;16/10/2018;26/10/2018;79.96;2;0;35.982;39.98
10824;455;1317;14/10/2018;18/10/2018;19.136;4;0.2;6.9368;4.584
10825;521;38;07/02/2018;09/03/2018;913.43;5;0.3;-52.196;182.386
10826;774;909;19/12/2018;17/01/2019;32.97;3;0;12.8583;10.99
10827;181;1442;04/07/2018;27/07/2018;191.079;3;0.3;-38.2158;63.393
10828;496;506;03/03/2018;18/03/2018;10.304;1;0.2;-2.1896;10.104
10829;351;294;07/03/2018;16/03/2018;270;3;0;97.2;90
10830;500;994;10/08/2018;08/09/2018;27.46;2;0;9.8856;13.73
10831;618;371;29/11/2018;11/12/2018;95.92;8;0;25.8984;11.99
10832;422;1050;28/08/2018;06/09/2018;508.704;6;0.2;0;84.584
10833;445;1627;03/09/2018;22/09/2018;68.48;2;0.2;25.68;34.04
10834;223;1092;17/06/2018;26/06/2018;14.304;6;0.2;5.0064;2.184
10835;688;466;07/12/2018;30/12/2018;15.14;1;0;0.6056;15.14
10836;131;54;09/01/2018;01/02/2018;411.98;2;0;119.4742;205.99
10837;466;1119;13/12/2018;03/01/2019;111.96;4;0;21.2724;27.99
10838;432;378;02/02/2018;03/02/2018;26.16;3;0.2;1.962;8.52
10839;260;156;21/09/2018;21/10/2018;9.936;3;0.2;2.7324;3.112
10840;380;278;13/05/2018;29/05/2018;292.1;4;0.5;-175.26;72.525
10841;770;924;13/09/2018;13/10/2018;21.78;2;0;5.6628;10.89
10842;271;191;05/08/2018;02/09/2018;2.6;1;0.2;0.2925;2.4
10843;353;506;22/03/2018;30/03/2018;25.76;2;0;0.7728;12.88
10844;492;46;30/01/2018;05/02/2018;105.98;2;0;4.2392;52.99
10845;487;1689;02/01/2018;18/01/2018;58.08;4;0.2;-6.534;14.32
10846;294;1196;22/05/2018;02/06/2018;22.96;7;0;6.6584;3.28
10847;618;396;31/03/2018;26/04/2018;129.568;2;0.2;-12.9568;64.584
10848;474;203;09/03/2018;10/03/2018;134.376;3;0.2;6.7188;44.592
10849;93;615;11/05/2018;15/05/2018;20.16;7;0;9.8784;2.88
10850;140;129;20/10/2018;08/11/2018;21.456;9;0.2;6.9732;2.184
10851;314;509;04/09/2018;08/09/2018;629.184;8;0.2;228.0792;78.448
10852;515;904;10/02/2018;18/02/2018;102.336;4;0.2;-12.792;25.384
10853;335;1022;08/12/2018;27/12/2018;223.056;9;0.2;69.705;24.584
10854;502;1163;13/07/2018;03/08/2018;1793.98;2;0;843.1706;896.99
10855;44;497;16/10/2018;09/11/2018;91.84;8;0;45.0016;11.48
10856;721;1476;24/03/2018;14/04/2018;1.234;1;0.8;-1.9744;0.434
10857;58;178;20/01/2018;04/02/2018;66.3;3;0;8.619;22.1
10858;692;1811;16/01/2018;28/01/2018;703.71;6;0.7;-938.28;116.585
10859;281;604;07/10/2018;31/10/2018;179.97;3;0;86.3856;59.99
10860;617;1776;25/07/2018;10/08/2018;47.952;3;0.2;16.1838;15.784
10861;634;1359;31/07/2018;28/08/2018;683.332;4;0.15;-40.196;170.683
10862;533;159;19/06/2018;18/07/2018;386.68;2;0.3;-5.524;193.04
10863;523;628;18/10/2018;14/11/2018;34.58;7;0;14.5236;4.94
10864;78;1237;12/06/2018;05/07/2018;33.28;4;0;9.3184;8.32
10865;616;612;25/07/2018;06/08/2018;71.952;6;0.2;5.3964;11.792
10866;568;1115;18/12/2018;29/12/2018;18.69;7;0;5.2332;2.67
10867;32;1283;09/07/2018;28/07/2018;35.04;2;0;12.264;17.52
10868;335;684;16/09/2018;28/09/2018;21.36;2;0;5.7672;10.68
10869;478;519;20/01/2018;05/02/2018;999.432;7;0.2;124.929;142.576
10870;336;914;04/08/2018;25/08/2018;251.64;3;0.2;88.074;83.68
10871;293;1139;27/11/2018;30/11/2018;1439.982;3;0.4;-263.9967;479.594
10872;150;1636;22/01/2018;06/02/2018;9099.93;7;0;2365.9817;1299.99
10873;413;773;26/12/2018;11/01/2019;30.32;4;0;11.8248;7.58
10874;575;511;20/12/2018;30/12/2018;45.36;7;0;21.7728;6.48
10875;205;1494;18/12/2018;11/01/2019;49.792;8;0.2;-11.8256;6.024
10876;193;660;01/08/2018;20/08/2018;30;6;0;14.4;5
10877;338;148;25/11/2018;30/11/2018;40.44;3;0;10.5144;13.48
10878;11;472;29/11/2018;11/12/2018;52.4;5;0;14.148;10.48
10879;615;519;12/04/2018;05/05/2018;285.552;2;0.2;35.694;142.576
10880;140;840;28/03/2018;27/04/2018;8.72;4;0;2.8776;2.18
10881;140;211;22/08/2018;09/09/2018;896.328;9;0.2;22.4082;99.392
10882;201;1112;19/07/2018;18/08/2018;24.55;5;0;12.0295;4.91
10883;644;1227;09/06/2018;05/07/2018;36.784;2;0.2;3.6784;18.192
10884;450;897;12/09/2018;19/09/2018;16.74;2;0;4.3524;8.37
10885;461;796;10/12/2018;23/12/2018;108.4;2;0;22.764;54.2
10886;531;43;06/02/2018;08/03/2018;418.32;7;0;117.1296;59.76
10887;50;1082;11/09/2018;17/09/2018;11.12;2;0.2;3.475;5.36
10888;315;135;25/10/2018;16/11/2018;54.9;5;0;15.372;10.98
10889;592;1296;20/06/2018;25/06/2018;70.08;5;0.2;24.528;13.816
10890;724;1373;12/09/2018;03/10/2018;24.672;3;0.2;0;8.024
10891;613;607;26/06/2018;01/07/2018;39.984;2;0.2;-1.4994;19.792
10892;713;532;17/03/2018;09/04/2018;120.784;1;0.2;13.5882;120.584
10893;407;1449;12/12/2018;05/01/2019;11.376;3;0.6;-5.688;3.192
10894;385;604;09/03/2018;10/03/2018;179.97;3;0;86.3856;59.99
10895;612;785;19/08/2018;04/09/2018;18.312;4;0.7;-12.208;3.878
10896;6;450;31/01/2018;21/02/2018;13.344;6;0.2;1.0008;2.024
10897;635;1557;26/03/2018;12/04/2018;6.408;3;0.2;1.4418;1.936
10898;565;1211;12/03/2018;29/03/2018;21.12;4;0;6.5472;5.28
10899;771;549;08/02/2018;26/02/2018;51.84;8;0;25.4016;6.48
10900;299;1374;30/03/2018;25/04/2018;20.23;7;0;9.5081;2.89
10901;630;338;31/07/2018;01/08/2018;29.79;3;0;8.6391;9.93
10902;293;393;03/01/2018;11/01/2018;194.94;3;0;23.3928;64.98
10903;79;315;03/09/2018;30/09/2018;24.56;2;0;11.5432;12.28
10904;263;1672;30/07/2018;20/08/2018;7.9;2;0;2.054;3.95
10905;79;34;15/07/2018;06/08/2018;10.272;3;0.2;3.21;3.224
10906;251;509;21/02/2018;16/03/2018;629.184;8;0.2;228.0792;78.448
10907;645;1842;14/06/2018;09/07/2018;163.764;2;0.1;25.4744;81.782
10908;98;431;23/09/2018;29/09/2018;616.998;6;0.15;-36.294;102.683
10909;663;306;29/07/2018;23/08/2018;3.564;2;0.7;-2.97;1.082
10910;283;659;29/05/2018;26/06/2018;101.7;6;0;6.102;16.95
10911;584;1537;04/12/2018;22/12/2018;287.968;4;0.2;97.1892;71.792
10912;357;1337;20/12/2018;03/01/2019;33.18;2;0;11.613;16.59
10913;300;1326;30/11/2018;10/12/2018;232.88;5;0.2;17.466;46.376
10914;573;144;05/09/2018;12/09/2018;157.92;5;0.2;17.766;31.384
10915;228;1041;10/01/2018;23/01/2018;113.92;2;0;33.0368;56.96
10916;464;1258;03/09/2018;08/09/2018;427.644;14;0.1;80.7772;30.446
10917;325;368;08/12/2018;15/12/2018;387.136;4;0.2;-14.5176;96.584
10918;167;1352;08/09/2018;19/09/2018;25.488;2;0.2;4.4604;12.544
10919;183;1481;11/11/2018;04/12/2018;344.704;2;0.2;38.7792;172.152
10920;244;547;30/10/2018;10/11/2018;132.16;1;0.2;9.912;131.96
10921;88;347;28/07/2018;15/08/2018;19.68;6;0;6.4944;3.28
10922;36;1367;10/02/2018;26/02/2018;28.272;2;0.2;6.3612;13.936
10923;200;937;28/10/2018;15/11/2018;134.01;9;0;36.1827;14.89
10924;80;1834;10/06/2018;25/06/2018;120;2;0.5;-7.2;59.5
10925;671;201;25/07/2018;23/08/2018;361.96;2;0;83.2508;180.98
10926;466;172;17/07/2018;06/08/2018;24.816;2;0.2;1.8612;12.208
10927;436;579;09/08/2018;17/08/2018;10.688;2;0.2;3.7408;5.144
10928;199;1023;27/04/2018;25/05/2018;40.29;3;0;10.4754;13.43
10929;583;930;14/10/2018;01/11/2018;71;4;0;27.69;17.75
10930;524;1729;27/07/2018;23/08/2018;2625.12;8;0;735.0336;328.14
10931;478;1370;03/03/2018;20/03/2018;9.96;2;0;4.8804;4.98
10932;741;545;13/06/2018;09/07/2018;33.74;7;0;15.5204;4.82
10933;126;381;28/10/2018;26/11/2018;143.96;4;0;69.1008;35.99
10934;582;479;05/11/2018;20/11/2018;36.32;1;0;10.896;36.32
10935;121;832;16/05/2018;04/06/2018;16.4;5;0;4.756;3.28
10936;646;332;27/07/2018;31/07/2018;479.97;3;0;163.1898;159.99
10937;78;1236;13/02/2018;12/03/2018;135.3;5;0;37.884;27.06
10938;107;236;29/03/2018;10/04/2018;20.37;3;0;6.9258;6.79
10939;305;1119;02/07/2018;31/07/2018;111.96;4;0;21.2724;27.99
10940;395;559;14/04/2018;04/05/2018;158.99;1;0;41.3374;158.99
10941;599;371;31/07/2018;25/08/2018;67.144;7;0.2;5.8751;9.392
10942;217;398;28/04/2018;03/05/2018;18.624;8;0.2;6.2856;2.128
10943;709;302;23/10/2018;18/11/2018;33.568;8;0.8;-53.7088;3.396
10944;598;106;26/08/2018;02/09/2018;8.26;2;0;3.7996;4.13
10945;688;9;14/12/2018;05/01/2019;30.84;4;0;13.878;7.71
10946;245;101;24/11/2018;05/12/2018;238.896;6;0.2;-26.8758;39.616
10947;398;494;24/03/2018;19/04/2018;8.752;4;0.6;-3.7196;1.588
10948;284;140;13/12/2018;19/12/2018;58.68;2;0;18.1908;29.34
10949;441;1674;10/10/2018;21/10/2018;17.14;2;0;6.1704;8.57
10950;492;426;28/10/2018;04/11/2018;5.88;2;0;2.646;2.94
10951;638;544;22/10/2018;11/11/2018;122.328;3;0.2;12.2328;40.576
10952;329;362;06/10/2018;11/10/2018;1199.976;3;0.2;434.9913;399.792
10953;498;1463;01/09/2018;05/09/2018;66.54;6;0;32.6046;11.09
10954;216;1059;04/11/2018;08/11/2018;47.584;2;0.2;-2.974;23.592
10955;228;1036;09/10/2018;24/10/2018;21.4;5;0;6.206;4.28
10956;620;1623;16/05/2018;28/05/2018;163.88;2;0;40.97;81.94
10957;573;318;05/12/2018;22/12/2018;220.2656;4;0.32;-42.1096;54.7464
10958;407;72;19/09/2018;17/10/2018;545.85;9;0;114.6285;60.65
10959;655;1474;24/08/2018;29/08/2018;44.384;1;0.2;15.5344;44.184
10960;10;429;31/05/2018;17/06/2018;127.984;2;0.2;25.5968;63.792
10961;667;1206;26/08/2018;21/09/2018;13.08;2;0;6.0168;6.54
10962;354;1251;12/11/2018;17/11/2018;40.54;2;0;11.3512;20.27
10963;776;661;22/07/2018;27/07/2018;18.62;2;0;5.3998;9.31
10964;673;109;22/06/2018;18/07/2018;265.86;7;0;79.758;37.98
10965;165;1401;30/12/2018;31/12/2018;77.52;2;0;37.9848;38.76
10966;17;280;26/05/2018;19/06/2018;5.248;2;0.2;0.5904;2.424
10967;617;1826;18/11/2018;01/12/2018;7.88;4;0;2.5216;1.97
10968;767;1107;26/09/2018;22/10/2018;1718.4;6;0.2;150.36;286.2
10969;246;84;18/03/2018;25/03/2018;634.116;6;0.3;-172.1172;105.386
10970;249;348;03/01/2018;18/01/2018;43.8;6;0;20.586;7.3
10971;57;1020;21/09/2018;10/10/2018;14.96;4;0;0.2992;3.74
10972;748;217;01/04/2018;25/04/2018;300.904;1;0.2;11.2839;300.704
10973;363;822;07/05/2018;23/05/2018;205.03;7;0;67.6599;29.29
10974;639;875;13/07/2018;26/07/2018;12.816;3;0.2;4.3254;4.072
10975;367;1565;09/02/2018;04/03/2018;14.52;3;0;5.6628;4.84
10976;95;630;05/11/2018;04/12/2018;725.344;4;0.2;54.4008;181.136
10977;711;644;19/06/2018;19/07/2018;236.88;6;0;66.3264;39.48
10978;510;1380;18/01/2018;31/01/2018;15.232;4;0.2;5.5216;3.608
10979;545;1233;19/07/2018;10/08/2018;4007.84;10;0.2;-50.098;400.584
10980;227;1216;05/12/2018;21/12/2018;19.296;3;0.2;6.03;6.232
10981;710;681;11/02/2018;06/03/2018;32.4;5;0;15.552;6.48
10982;337;9;30/11/2018;13/12/2018;24.672;4;0.2;7.71;5.968
10983;563;1205;22/07/2018;23/07/2018;57.93;3;0;16.2204;19.31
10984;604;675;29/09/2018;23/10/2018;20.232;8;0.7;-16.1856;1.829
10985;192;455;10/01/2018;15/01/2018;19.89;9;0;5.3703;2.21
10986;164;159;03/11/2018;12/11/2018;386.68;2;0.3;-5.524;193.04
10987;674;1551;14/08/2018;02/09/2018;24.78;6;0;6.9384;4.13
10988;201;833;21/11/2018;06/12/2018;464.292;9;0.4;-108.3348;51.188
10989;177;301;05/12/2018;04/01/2019;87.71;7;0;41.2237;12.53
10990;295;1375;19/05/2018;13/06/2018;13999.96;4;0;6719.981;3499.99
10991;188;1689;06/12/2018;28/12/2018;58.08;4;0.2;-6.534;14.32
10992;401;905;14/05/2018;15/05/2018;196.21;7;0;98.105;28.03
10993;357;738;19/07/2018;12/08/2018;344.22;2;0.4;-103.266;171.71
10994;162;316;21/01/2018;05/02/2018;15.24;5;0.2;5.334;2.848
10995;661;833;24/09/2018;22/10/2018;171.96;2;0;44.7096;85.98
10996;248;900;04/10/2018;13/10/2018;863.88;3;0.2;107.985;287.76
10997;17;492;25/02/2018;27/02/2018;4.503;1;0.7;-3.6024;3.803
10998;531;1086;13/03/2018;09/04/2018;7.518;2;0.7;-5.7638;3.059
10999;328;1824;11/11/2018;09/12/2018;4.71;1;0;0;4.71
11000;426;363;31/08/2018;12/09/2018;43.44;8;0;21.2856;5.43
11001;387;613;02/09/2018;25/09/2018;58.05;3;0;26.703;19.35
11002;597;508;07/02/2018;27/02/2018;6.46;2;0;3.1654;3.23
11003;393;454;21/04/2018;20/05/2018;38.04;2;0;12.1728;19.02
11004;226;867;29/09/2018;03/10/2018;889.536;8;0.2;66.7152;110.992
11005;800;141;13/04/2018;15/04/2018;104.85;3;0;28.3095;34.95
11006;680;1110;15/10/2018;25/10/2018;459.92;4;0;41.3928;114.98
11007;667;848;08/04/2018;14/04/2018;97.984;2;0.2;-24.496;48.792
11008;383;944;09/03/2018;31/03/2018;19.68;6;0;5.7072;3.28
11009;472;299;18/09/2018;25/09/2018;305.01;9;0;76.2525;33.89
11010;418;604;30/08/2018;17/09/2018;119.98;2;0;57.5904;59.99
11011;285;1028;26/08/2018;28/08/2018;43.512;7;0.2;3.8073;6.016
11012;646;880;27/05/2018;08/06/2018;243.92;5;0.2;-54.882;48.584
11013;571;1245;25/09/2018;27/09/2018;13.392;3;0.2;1.5066;4.264
11014;136;1382;15/01/2018;08/02/2018;30.768;2;0.2;8.0766;15.184
11015;65;241;12/05/2018;16/05/2018;246.168;3;0.2;21.5397;81.856
11016;781;1615;28/07/2018;14/08/2018;638.82;9;0;172.4814;70.98
11017;298;997;03/04/2018;25/04/2018;20.736;4;0.2;7.2576;4.984
11018;608;122;22/05/2018;27/05/2018;617.7;6;0.5;-407.682;102.45
11019;459;81;22/07/2018;11/08/2018;68.448;4;0.2;7.7004;16.912
11020;542;713;09/10/2018;13/10/2018;242.352;3;0.2;9.0882;80.584
11021;162;802;14/08/2018;20/08/2018;395.94;6;0;102.9444;65.99
11022;371;54;12/04/2018;10/05/2018;411.98;2;0;119.4742;205.99
11023;240;2;28/08/2018;27/09/2018;975.92;4;0;292.776;243.98
11024;466;1251;02/10/2018;21/10/2018;81.08;4;0;22.7024;20.27
11025;440;301;01/09/2018;20/09/2018;30.072;3;0.2;10.1493;9.824
11026;379;150;30/03/2018;12/04/2018;14.62;2;0;6.8714;7.31
11027;145;456;16/11/2018;28/11/2018;8.82;3;0;2.5578;2.94
11028;136;64;24/06/2018;11/07/2018;79.76;4;0;22.3328;19.94
11029;637;77;12/01/2018;07/02/2018;19.3;5;0.6;-14.475;3.26
11030;112;1078;28/05/2018;14/06/2018;9.264;3;0.8;-13.896;2.288
11031;422;129;07/12/2018;12/12/2018;22.2;5;0;10.434;4.44
11032;385;1140;13/06/2018;25/06/2018;10.368;2;0.2;3.6288;4.984
11033;690;361;28/12/2018;14/01/2019;10.98;1;0;2.9646;10.98
11034;317;661;26/02/2018;17/03/2018;27.93;3;0;8.0997;9.31
11035;534;542;10/01/2018;22/01/2018;392.94;3;0;43.2234;130.98
11036;779;893;09/10/2018;30/10/2018;67.9932;1;0.32;-12.9987;67.6732
11037;398;1460;24/11/2018;11/12/2018;46.62;9;0;21.4452;5.18
11038;758;1095;29/05/2018;10/06/2018;239.97;3;0;86.3892;79.99
11039;187;1160;08/10/2018;28/10/2018;3.38;1;0;1.2506;3.38
11040;174;1211;19/05/2018;03/06/2018;36.96;7;0;11.4576;5.28
11041;412;1286;09/06/2018;21/06/2018;42.95;1;0;1.2885;42.95
11042;413;171;18/04/2018;12/05/2018;3.28;1;0;1.4104;3.28
11043;490;51;14/07/2018;27/07/2018;8.624;7;0.6;-2.5872;0.632
11044;439;918;05/06/2018;07/06/2018;4.956;4;0.7;-3.7996;0.539
11045;212;1334;20/05/2018;01/06/2018;5.352;3;0.2;1.6056;1.584
11046;329;1242;26/09/2018;07/10/2018;13.712;2;0.2;1.0284;6.656
11047;207;1576;21/03/2018;31/03/2018;102.592;1;0.2;10.2592;102.392
11048;131;766;20/09/2018;11/10/2018;4.401;3;0.7;-3.5208;0.767
11049;639;1712;25/06/2018;18/07/2018;34.74;3;0;17.37;11.58
11050;156;1199;25/12/2018;06/01/2019;1024.38;7;0;215.1198;146.34
11051;91;673;23/12/2018;14/01/2019;174.42;3;0;41.8608;58.14
11052;319;147;22/07/2018;11/08/2018;105.52;4;0;48.5392;26.38
11053;698;998;14/10/2018;06/11/2018;3.424;1;0.2;0.2996;3.224
11054;29;1240;24/06/2018;04/07/2018;126.56;4;0.2;47.46;31.44
11055;492;1250;20/09/2018;11/10/2018;860.93;7;0;189.4046;122.99
11056;69;894;12/02/2018;22/02/2018;253.764;2;0.1;31.0156;126.782
11057;31;363;01/12/2018;30/12/2018;27.15;5;0;13.3035;5.43
11058;593;129;17/10/2018;23/10/2018;7.86;3;0;3.6156;2.62
11059;196;773;09/03/2018;24/03/2018;19.152;2;0.2;1.197;9.376
11060;537;247;16/02/2018;12/03/2018;1088.76;6;0;315.7404;181.46
11061;305;705;19/09/2018;26/09/2018;271.96;5;0.2;16.9975;54.192
11062;358;225;31/08/2018;02/09/2018;170.136;3;0.2;-8.5068;56.512
11063;397;892;10/02/2018;17/02/2018;1115.17;7;0;334.551;159.31
11064;220;258;29/03/2018;21/04/2018;318.4;2;0.2;107.46;159
11065;53;200;28/04/2018;24/05/2018;59.2;4;0;29.6;14.8
11066;574;28;27/09/2018;15/10/2018;64.12;4;0;30.7776;16.03
11067;785;1554;16/06/2018;04/07/2018;6.208;2;0.2;0.6984;2.904
11068;352;1328;24/09/2018;03/10/2018;364.95;5;0.5;-248.166;72.49
11069;192;600;10/09/2018;13/09/2018;111.984;2;0.2;11.1984;55.792
11070;793;1395;12/02/2018;20/02/2018;21.98;7;0;9.891;3.14
11071;704;492;30/04/2018;16/05/2018;135.09;9;0;62.1414;15.01
11072;549;1242;21/09/2018;14/10/2018;47.992;7;0.2;3.5994;6.656
11073;58;828;30/07/2018;25/08/2018;38.88;6;0;18.6624;6.48
11074;328;561;24/02/2018;23/03/2018;199.8;10;0;71.928;19.98
11075;523;1547;30/04/2018;29/05/2018;63.936;8;0.2;5.5944;7.792
11076;549;1337;31/03/2018;09/04/2018;39.816;3;0.2;7.4655;13.072
11077;725;1579;19/03/2018;05/04/2018;18.98;2;0;8.9206;9.49
11078;122;1246;10/11/2018;23/11/2018;34.58;1;0;10.0282;34.58
11079;475;473;11/06/2018;26/06/2018;27.396;3;0.7;-20.0904;8.432
11080;373;1409;16/04/2018;25/04/2018;238.62;2;0;4.7724;119.31
11081;436;1084;26/03/2018;10/04/2018;399.54;2;0.4;-79.908;199.37
11082;762;308;03/04/2018;27/04/2018;22.45;5;0;10.327;4.49
11083;569;1074;01/12/2018;09/12/2018;6.68;1;0;3.2064;6.68
11084;781;1193;01/10/2018;06/10/2018;35.016;3;0.2;-2.1885;11.472
11085;167;1498;12/02/2018;02/03/2018;12.768;6;0.2;4.6284;1.928
